ISCO 08	CP2021	unique ID	ID	identity term	toxicity	number	word's gender	gender specification	second category	further specification	glossary	language	notes
611	6.4.1.2.0	726_3-p-m-b-it	726_3	gli agricoltori e operai agricoli specializzati di coltivazioni legnose agrarie	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.2.0	726_3-p-f-b-it	726_3	le agricoltrici e operaie agricole specializzate di coltivazioni legnose agrarie	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.1	726_4-s-n-*-it	726_4	l'agricolt* e operai* agricol* specializzat* di giardini e vivai, di coltivazioni di fiori e piante ornamentali	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.1	726_4-s-m-b-it	726_4	l'agricoltore e operaio agricolo specializzato di giardini e vivai, di coltivazioni di fiori e piante ornamentali	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.1	726_4-s-f-b-it	726_4	l'agricoltrice e operaia agricola specializzata di giardini e vivai, di coltivazioni di fiori e piante ornamentali	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.1	726_4-p-n-*-it	726_4	l* agricolt* e operai* agricol* specializzat* di giardini e vivai, di coltivazioni di fiori e piante ornamentali	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.1	726_4-p-m-b-it	726_4	gli agricoltori e operai agricoli specializzati di giardini e vivai, di coltivazioni di fiori e piante ornamentali	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.1	726_4-p-f-b-it	726_4	le agricoltrici e operaie agricole specializzate di giardini e vivai, di coltivazioni di fiori e piante ornamentali	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.2	726_5-s-n-*-it	726_5	l'agricolt* e operai* agricol* specializzat* di coltivazioni ortive in serra, di ortive protette o di orti stabili	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.2	726_5-s-m-b-it	726_5	l'agricoltore e operaio agricolo specializzato di coltivazioni ortive in serra, di ortive protette o di orti stabili	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.2	726_5-s-f-b-it	726_5	l'agricoltrice e operaia agricola specializzata di coltivazioni ortive in serra, di ortive protette o di orti stabili	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.2	726_5-p-n-*-it	726_5	l* agricolt* e operai* agricol* specializzat* di coltivazioni ortive in serra, di ortive protette o di orti stabili	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.2	726_5-p-m-b-it	726_5	gli agricoltori e operai agricoli specializzati di coltivazioni ortive in serra, di ortive protette o di orti stabili	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.3.2	726_5-p-f-b-it	726_5	le agricoltrici e operaie agricole specializzate di coltivazioni ortive in serra, di ortive protette o di orti stabili	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.4.0	726_6-s-n-*-it	726_6	l'agricolt* e operai* agricol* specializzat* di colture miste	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.4.0	726_6-s-m-b-it	726_6	l'agricoltore e operaio agricolo specializzato di colture miste	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.4.0	726_6-s-f-b-it	726_6	l'agricoltrice e operaia agricola specializzata di colture miste	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.4.0	726_6-p-n-*-it	726_6	l* agricolt* e operai* agricol* specializzat* di colture miste	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.4.0	726_6-p-m-b-it	726_6	gli agricoltori e operai agricoli specializzati di colture miste	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
611	6.4.1.4.0	726_6-p-f-b-it	726_6	le agricoltrici e operaie agricole specializzate di colture miste	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.1.0	727_1-s-n-*-it	727_1	l'agricolt* e operai* agricol* specializzat* degli allevamenti di bovini ed equini	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.1.0	727_1-s-m-b-it	727_1	l'agricoltore e operaio agricolo specializzato degli allevamenti di bovini ed equini	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.1.0	727_1-s-f-b-it	727_1	l'agricoltrice e operaia agricola specializzata degli allevamenti di bovini ed equini	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.1.0	727_1-p-n-*-it	727_1	l* agricolt* e operai* agricol* specializzat* degli allevamenti di bovini ed equini	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.1.0	727_1-p-m-b-it	727_1	gli agricoltori e operai agricoli specializzati degli allevamenti di bovini ed equini	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.1.0	727_1-p-f-b-it	727_1	le agricoltrici e operaie agricole specializzate degli allevamenti di bovini ed equini	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.2.0	727_2-s-n-*-it	727_2	l'agricolt* e operai* agricol* specializzat* degli allevamenti di ovini e caprini	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.2.0	727_2-s-m-b-it	727_2	l'agricoltore e operaio agricolo specializzato degli allevamenti di ovini e caprini	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.2.0	727_2-s-f-b-it	727_2	l'agricoltrice e operaia agricola specializzata degli allevamenti di ovini e caprini	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.2.0	727_2-p-n-*-it	727_2	l* agricolt* e operai* agricol* specializzat* degli allevamenti di ovini e caprini	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.2.0	727_2-p-m-b-it	727_2	gli agricoltori e operai agricoli specializzati degli allevamenti di ovini e caprini	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.2.0	727_2-p-f-b-it	727_2	le agricoltrici e operaie agricole specializzate degli allevamenti di ovini e caprini	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.3.0	727_3-s-n-*-it	727_3	l'agricolt* e operai* agricol* specializzat* degli allevamenti di suini	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.3.0	727_3-s-m-b-it	727_3	l'agricoltore e operaio agricolo specializzato degli allevamenti di suini	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.3.0	727_3-s-f-b-it	727_3	l'agricoltrice e operaia agricola specializzata degli allevamenti di suini	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.3.0	727_3-p-n-*-it	727_3	l* agricolt* e operai* agricol* specializzat* degli allevamenti di suini	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.3.0	727_3-p-m-b-it	727_3	gli agricoltori e operai agricoli specializzati degli allevamenti di suini	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.3.0	727_3-p-f-b-it	727_3	le agricoltrici e operaie agricole specializzate degli allevamenti di suini	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.4.0	727_4-s-n-*-it	727_4	l'agricolt* e operai* agricol* specializzat* degli allevamenti avicoli	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.4.0	727_4-s-m-b-it	727_4	l'agricoltore e operaio agricolo specializzato degli allevamenti avicoli	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.4.0	727_4-s-f-b-it	727_4	l'agricoltrice e operaia agricola specializzata degli allevamenti avicoli	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.4.0	727_4-p-n-*-it	727_4	l* agricolt* e operai* agricol* specializzat* degli allevamenti avicoli	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.4.0	727_4-p-m-b-it	727_4	gli agricoltori e operai agricoli specializzati degli allevamenti avicoli	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.4.0	727_4-p-f-b-it	727_4	le agricoltrici e operaie agricole specializzate degli allevamenti avicoli	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.5.0	727_5-s-n-*-it	727_5	l'allevat* di bestiame misto	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.5.0	727_5-s-m-b-it	727_5	l'allevatore di bestiame misto	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.5.0	727_5-s-f-b-it	727_5	l'allevatrice di bestiame misto	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.5.0	727_5-p-n-*-it	727_5	l* allevat* di bestiame misto	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.5.0	727_5-p-m-b-it	727_5	gli allevatori di bestiame misto	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.5.0	727_5-p-f-b-it	727_5	le allevatrici di bestiame misto	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.6.0	727_6-s-n-*-it	727_6	l'agricolt* e operai* agricol* specializzat* degli allevamenti di insetti	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.6.0	727_6-s-m-b-it	727_6	l'agricoltore e operaio agricolo specializzato degli allevamenti di insetti	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.6.0	727_6-s-f-b-it	727_6	l'agricoltrice e operaia agricola specializzata degli allevamenti di insetti	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.6.0	727_6-p-n-*-it	727_6	l* agricolt* e operai* agricol* specializzat* degli allevamenti di insetti	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.6.0	727_6-p-m-b-it	727_6	gli agricoltori e operai agricoli specializzati degli allevamenti di insetti	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.6.0	727_6-p-f-b-it	727_6	le agricoltrici e operaie agricole specializzate degli allevamenti di insetti	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.9.0	727_7-s-n-*-it	727_7	l'agricolt* e operai* agricol* specializzat* della zootecnia	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.9.0	727_7-s-m-b-it	727_7	l'agricoltore e operaio agricolo specializzato della zootecnia	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.9.0	727_7-s-f-b-it	727_7	l'agricoltrice e operaia agricola specializzata della zootecnia	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.9.0	727_7-p-n-*-it	727_7	l* agricolt* e operai* agricol* specializzat* della zootecnia	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.9.0	727_7-p-m-b-it	727_7	gli agricoltori e operai agricoli specializzati della zootecnia	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
612	6.4.2.9.0	727_7-p-f-b-it	727_7	le agricoltrici e operaie agricole specializzate della zootecnia	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
613	6.4.3.1.0	728-s-n-*-it	728	l'allevat* e agricolt*	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
613	6.4.3.1.0	728-s-m-b-it	728	l'allevatore e agricoltore	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
613	6.4.3.1.0	728-s-f-b-it	728	l'allevatrice e agricoltrice	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
613	6.4.3.1.0	728-p-n-*-it	728	l* allevat* e agricoltor*	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
613	6.4.3.1.0	728-p-m-b-it	728	gli allevatori e agricoltori	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
